Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 123.59M
/users/4/serra082/gpt2mla/train.py:208: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 50, with 124,354,560 parameters
num non-decayed parameter tensors: 25, with 19,200 parameters
using fused AdamW: True
step 0: train loss 10.9887, val loss 10.9909
iter 3740: loss 3.4506, time 2116.98ms, mfu 32.90%
iter 3750: loss 3.4589, time 2049.76ms, mfu 32.90%
iter 3760: loss 3.4054, time 2126.26ms, mfu 32.77%
iter 3770: loss 3.4765, time 2131.10ms, mfu 32.65%
iter 3780: loss 3.3402, time 2040.13ms, mfu 32.69%
iter 3790: loss 3.4883, time 2022.92ms, mfu 32.75%
iter 3800: loss 3.2355, time 2019.17ms, mfu 32.81%
iter 3810: loss 3.3047, time 2019.13ms, mfu 32.86%
iter 3820: loss 3.3952, time 2021.37ms, mfu 32.91%
iter 3830: loss 3.5287, time 2019.48ms, mfu 32.95%
iter 3840: loss 3.2076, time 2025.81ms, mfu 32.98%
iter 3850: loss 3.1436, time 2020.79ms, mfu 33.01%
iter 3860: loss 3.3104, time 2019.37ms, mfu 33.05%
iter 3870: loss 3.5765, time 2020.15ms, mfu 33.07%
iter 3880: loss 3.3291, time 2020.35ms, mfu 33.10%
iter 3890: loss 3.5967, time 2028.41ms, mfu 33.11%
iter 3900: loss 3.1503, time 2019.77ms, mfu 33.13%
iter 3910: loss 3.6525, time 2020.69ms, mfu 33.15%
iter 3920: loss 3.3194, time 2019.85ms, mfu 33.17%
iter 3930: loss 3.3255, time 2058.21ms, mfu 33.12%
iter 3940: loss 3.5405, time 2035.50ms, mfu 33.12%
iter 3950: loss 3.5111, time 2025.69ms, mfu 33.13%
iter 3960: loss 3.4817, time 2019.14ms, mfu 33.15%
iter 3970: loss 3.2859, time 2020.47ms, mfu 33.17%
iter 3980: loss 3.3205, time 2021.40ms, mfu 33.18%
iter 3990: loss 3.5495, time 2020.37ms, mfu 33.20%
step 4000: train loss 3.4400, val loss 3.4157
saving checkpoint to out
iter 4000: loss 3.4588, time 11562.82ms, mfu 30.46%
iter 4010: loss 3.5608, time 2019.61ms, mfu 30.75%
iter 4020: loss 3.5379, time 2019.63ms, mfu 31.01%
